source_id,source_type,source_tier,source_name,source_url,source_file,extraction_method,extraction_confidence,ad_date,bs_year,bs_month,bs_day,weekday_if_available,raw_text,raw_html_snippet_or_image_ref,page_number_if_pdf,image_crop_path_if_available,ocr_engine_if_used,parser_version,manual_review_status,usable_for_training,usable_for_official_claim,notes,created_at
sharingapples_nepali_date_config,software_table_reference,5,sharingapples/nepali-date config.js,https://raw.githubusercontent.com/sharingapples/nepali-date/master/src/config.js,data/future_bs/witnesses/raw/open_source/sharingapples_config.js,open_source_month_table_to_month_start,0.72,2006-12-16,2063,9,1,,"bs_year=2063; month_lengths=[31, 31, 32, 31, 31, 31, 30, 29, 30, 29, 30, 30]; selected_month_length=30",data/future_bs/witnesses/raw/open_source/sharingapples_config.js,,,,witness_reconstruction_v1,machine_extracted_needs_review,true,false,Month-start derived from public source table and 2000-01-01 BS epoch.,2026-05-07T22:32:07Z
hamropatro_public_daysInMonth_js,third_party_reference,6,HamroPatro public JS/day archive,https://english.hamropatro.com/date/2082-1-1,data/source_archive/hamropatro/hamropatro_bs_ad_2000_2099.csv,local_public_archive_day1_filter,0.8,2007-01-15,2063,10,1,,2063-10-01 -> 2007-01-15,data/source_archive/hamropatro/hamropatro_bs_ad_2000_2099.csv,,,,witness_reconstruction_v1,machine_extracted_needs_review,true,false,Low-trust third-party public witness; not official.,2026-05-07T22:32:07Z
medic_bikram_sambat_daysInMonth,software_table_reference,5,medic/bikram-sambat daysInMonth.json,https://raw.githubusercontent.com/medic/bikram-sambat/master/test-data/daysInMonth.json,data/future_bs/witnesses/raw/open_source/medic_daysInMonth.json,open_source_month_table_to_month_start,0.72,2007-01-15,2063,10,1,,"bs_year=2063; month_lengths=[31, 31, 32, 31, 31, 31, 30, 29, 30, 29, 30, 30]; selected_month_length=29",data/future_bs/witnesses/raw/open_source/medic_daysInMonth.json,,,,witness_reconstruction_v1,machine_extracted_needs_review,true,false,Month-start derived from public source table and 2000-01-01 BS epoch.,2026-05-07T22:32:07Z
sharingapples_nepali_date_config,software_table_reference,5,sharingapples/nepali-date config.js,https://raw.githubusercontent.com/sharingapples/nepali-date/master/src/config.js,data/future_bs/witnesses/raw/open_source/sharingapples_config.js,open_source_month_table_to_month_start,0.72,2007-01-15,2063,10,1,,"bs_year=2063; month_lengths=[31, 31, 32, 31, 31, 31, 30, 29, 30, 29, 30, 30]; selected_month_length=29",data/future_bs/witnesses/raw/open_source/sharingapples_config.js,,,,witness_reconstruction_v1,machine_extracted_needs_review,true,false,Month-start derived from public source table and 2000-01-01 BS epoch.,2026-05-07T22:32:07Z
hamropatro_public_daysInMonth_js,third_party_reference,6,HamroPatro public JS/day archive,https://english.hamropatro.com/date/2082-1-1,data/source_archive/hamropatro/hamropatro_bs_ad_2000_2099.csv,local_public_archive_day1_filter,0.8,2007-02-13,2063,11,1,,2063-11-01 -> 2007-02-13,data/source_archive/hamropatro/hamropatro_bs_ad_2000_2099.csv,,,,witness_reconstruction_v1,machine_extracted_needs_review,true,false,Low-trust third-party public witness; not official.,2026-05-07T22:32:07Z
medic_bikram_sambat_daysInMonth,software_table_reference,5,medic/bikram-sambat daysInMonth.json,https://raw.githubusercontent.com/medic/bikram-sambat/master/test-data/daysInMonth.json,data/future_bs/witnesses/raw/open_source/medic_daysInMonth.json,open_source_month_table_to_month_start,0.72,2007-02-13,2063,11,1,,"bs_year=2063; month_lengths=[31, 31, 32, 31, 31, 31, 30, 29, 30, 29, 30, 30]; selected_month_length=30",data/future_bs/witnesses/raw/open_source/medic_daysInMonth.json,,,,witness_reconstruction_v1,machine_extracted_needs_review,true,false,Month-start derived from public source table and 2000-01-01 BS epoch.,2026-05-07T22:32:07Z
sharingapples_nepali_date_config,software_table_reference,5,sharingapples/nepali-date config.js,https://raw.githubusercontent.com/sharingapples/nepali-date/master/src/config.js,data/future_bs/witnesses/raw/open_source/sharingapples_config.js,open_source_month_table_to_month_start,0.72,2007-02-13,2063,11,1,,"bs_year=2063; month_lengths=[31, 31, 32, 31, 31, 31, 30, 29, 30, 29, 30, 30]; selected_month_length=30",data/future_bs/witnesses/raw/open_source/sharingapples_config.js,,,,witness_reconstruction_v1,machine_extracted_needs_review,true,false,Month-start derived from public source table and 2000-01-01 BS epoch.,2026-05-07T22:32:07Z
hamropatro_public_daysInMonth_js,third_party_reference,6,HamroPatro public JS/day archive,https://english.hamropatro.com/date/2082-1-1,data/source_archive/hamropatro/hamropatro_bs_ad_2000_2099.csv,local_public_archive_day1_filter,0.8,2007-03-15,2063,12,1,,2063-12-01 -> 2007-03-15,data/source_archive/hamropatro/hamropatro_bs_ad_2000_2099.csv,,,,witness_reconstruction_v1,machine_extracted_needs_review,true,false,Low-trust third-party public witness; not official.,2026-05-07T22:32:07Z
medic_bikram_sambat_daysInMonth,software_table_reference,5,medic/bikram-sambat daysInMonth.json,https://raw.githubusercontent.com/medic/bikram-sambat/master/test-data/daysInMonth.json,data/future_bs/witnesses/raw/open_source/medic_daysInMonth.json,open_source_month_table_to_month_start,0.72,2007-03-15,2063,12,1,,"bs_year=2063; month_lengths=[31, 31, 32, 31, 31, 31, 30, 29, 30, 29, 30, 30]; selected_month_length=30",data/future_bs/witnesses/raw/open_source/medic_daysInMonth.json,,,,witness_reconstruction_v1,machine_extracted_needs_review,true,false,Month-start derived from public source table and 2000-01-01 BS epoch.,2026-05-07T22:32:07Z
sharingapples_nepali_date_config,software_table_reference,5,sharingapples/nepali-date config.js,https://raw.githubusercontent.com/sharingapples/nepali-date/master/src/config.js,data/future_bs/witnesses/raw/open_source/sharingapples_config.js,open_source_month_table_to_month_start,0.72,2007-03-15,2063,12,1,,"bs_year=2063; month_lengths=[31, 31, 32, 31, 31, 31, 30, 29, 30, 29, 30, 30]; selected_month_length=30",data/future_bs/witnesses/raw/open_source/sharingapples_config.js,,,,witness_reconstruction_v1,machine_extracted_needs_review,true,false,Month-start derived from public source table and 2000-01-01 BS epoch.,2026-05-07T22:32:07Z
hamropatro_public_daysInMonth_js,third_party_reference,6,HamroPatro public JS/day archive,https://english.hamropatro.com/date/2082-1-1,data/source_archive/hamropatro/hamropatro_bs_ad_2000_2099.csv,local_public_archive_day1_filter,0.8,2007-04-14,2064,1,1,,2064-01-01 -> 2007-04-14,data/source_archive/hamropatro/hamropatro_bs_ad_2000_2099.csv,,,,witness_reconstruction_v1,machine_extracted_needs_review,true,false,Low-trust third-party public witness; not official.,2026-05-07T22:32:07Z
medic_bikram_sambat_daysInMonth,software_table_reference,5,medic/bikram-sambat daysInMonth.json,https://raw.githubusercontent.com/medic/bikram-sambat/master/test-data/daysInMonth.json,data/future_bs/witnesses/raw/open_source/medic_daysInMonth.json,open_source_month_table_to_month_start,0.72,2007-04-14,2064,1,1,,"bs_year=2064; month_lengths=[31, 31, 32, 32, 31, 30, 30, 29, 30, 29, 30, 30]; selected_month_length=31",data/future_bs/witnesses/raw/open_source/medic_daysInMonth.json,,,,witness_reconstruction_v1,machine_extracted_needs_review,true,false,Month-start derived from public source table and 2000-01-01 BS epoch.,2026-05-07T22:32:07Z
rat32_public_calendar_pages,publisher_reference,4,Rat32 NepaliCalendar public month page,https://nepalicalendar.rat32.com/2064/baisakh,data/future_bs/witnesses/raw/rat32/rat32_2064_baisakh.html,html_calendar_cell_bs_day_1,0.82,2007-04-14,2064,1,1,,baisakh 2064 day 1 -> 2007-04-14,data/future_bs/witnesses/raw/rat32/rat32_2064_baisakh.html,,,,witness_reconstruction_v1,machine_extracted_needs_review,true,false,Publisher-reference public HTML page; not official.,2026-05-07T22:32:07Z
ratopati_event_day_archive,publisher_reference,4,Ratopati public calendar event-day archive,https://calendar.ratopati.com/ad,data/source_archive/ratopati/event_days_2000_2100.json,local_event_day_bs_day_1_filter,0.7,2007-04-14,2064,1,1,Saturday,"[{""title_np"": ""नववर्ष प्रारम्भ"", ""event_type"": """", ""is_holiday"": true, ""time_from"": """", ""time_to"": """"}]",data/source_archive/ratopati/event_days_2000_2100.json,,,,witness_reconstruction_v1,machine_extracted_needs_review,true,false,Partial public calendar event-day witness.,2026-05-07T22:32:07Z
sharingapples_nepali_date_config,software_table_reference,5,sharingapples/nepali-date config.js,https://raw.githubusercontent.com/sharingapples/nepali-date/master/src/config.js,data/future_bs/witnesses/raw/open_source/sharingapples_config.js,open_source_month_table_to_month_start,0.72,2007-04-14,2064,1,1,,"bs_year=2064; month_lengths=[31, 31, 32, 32, 31, 30, 30, 29, 30, 29, 30, 30]; selected_month_length=31",data/future_bs/witnesses/raw/open_source/sharingapples_config.js,,,,witness_reconstruction_v1,machine_extracted_needs_review,true,false,Month-start derived from public source table and 2000-01-01 BS epoch.,2026-05-07T22:32:07Z
hamropatro_public_daysInMonth_js,third_party_reference,6,HamroPatro public JS/day archive,https://english.hamropatro.com/date/2082-1-1,data/source_archive/hamropatro/hamropatro_bs_ad_2000_2099.csv,local_public_archive_day1_filter,0.8,2007-05-15,2064,2,1,,2064-02-01 -> 2007-05-15,data/source_archive/hamropatro/hamropatro_bs_ad_2000_2099.csv,,,,witness_reconstruction_v1,machine_extracted_needs_review,true,false,Low-trust third-party public witness; not official.,2026-05-07T22:32:07Z
medic_bikram_sambat_daysInMonth,software_table_reference,5,medic/bikram-sambat daysInMonth.json,https://raw.githubusercontent.com/medic/bikram-sambat/master/test-data/daysInMonth.json,data/future_bs/witnesses/raw/open_source/medic_daysInMonth.json,open_source_month_table_to_month_start,0.72,2007-05-15,2064,2,1,,"bs_year=2064; month_lengths=[31, 31, 32, 32, 31, 30, 30, 29, 30, 29, 30, 30]; selected_month_length=31",data/future_bs/witnesses/raw/open_source/medic_daysInMonth.json,,,,witness_reconstruction_v1,machine_extracted_needs_review,true,false,Month-start derived from public source table and 2000-01-01 BS epoch.,2026-05-07T22:32:07Z
rat32_public_calendar_pages,publisher_reference,4,Rat32 NepaliCalendar public month page,https://nepalicalendar.rat32.com/2064/jestha,data/future_bs/witnesses/raw/rat32/rat32_2064_jestha.html,html_calendar_cell_bs_day_1,0.82,2007-05-15,2064,2,1,,jestha 2064 day 1 -> 2007-05-15,data/future_bs/witnesses/raw/rat32/rat32_2064_jestha.html,,,,witness_reconstruction_v1,machine_extracted_needs_review,true,false,Publisher-reference public HTML page; not official.,2026-05-07T22:32:07Z
ratopati_event_day_archive,publisher_reference,4,Ratopati public calendar event-day archive,https://calendar.ratopati.com/ad,data/source_archive/ratopati/event_days_2000_2100.json,local_event_day_bs_day_1_filter,0.7,2007-05-15,2064,2,1,Tuesday,"[{""title_np"": ""अन्तर्राष्ट्रिय परिवार दिवस"", ""event_type"": """", ""is_holiday"": false, ""time_from"": """", ""time_to"": """"}]",data/source_archive/ratopati/event_days_2000_2100.json,,,,witness_reconstruction_v1,machine_extracted_needs_review,true,false,Partial public calendar event-day witness.,2026-05-07T22:32:07Z
sharingapples_nepali_date_config,software_table_reference,5,sharingapples/nepali-date config.js,https://raw.githubusercontent.com/sharingapples/nepali-date/master/src/config.js,data/future_bs/witnesses/raw/open_source/sharingapples_config.js,open_source_month_table_to_month_start,0.72,2007-05-15,2064,2,1,,"bs_year=2064; month_lengths=[31, 31, 32, 32, 31, 30, 30, 29, 30, 29, 30, 30]; selected_month_length=31",data/future_bs/witnesses/raw/open_source/sharingapples_config.js,,,,witness_reconstruction_v1,machine_extracted_needs_review,true,false,Month-start derived from public source table and 2000-01-01 BS epoch.,2026-05-07T22:32:07Z
hamropatro_public_daysInMonth_js,third_party_reference,6,HamroPatro public JS/day archive,https://english.hamropatro.com/date/2082-1-1,data/source_archive/hamropatro/hamropatro_bs_ad_2000_2099.csv,local_public_archive_day1_filter,0.8,2007-06-15,2064,3,1,,2064-03-01 -> 2007-06-15,data/source_archive/hamropatro/hamropatro_bs_ad_2000_2099.csv,,,,witness_reconstruction_v1,machine_extracted_needs_review,true,false,Low-trust third-party public witness; not official.,2026-05-07T22:32:07Z
medic_bikram_sambat_daysInMonth,software_table_reference,5,medic/bikram-sambat daysInMonth.json,https://raw.githubusercontent.com/medic/bikram-sambat/master/test-data/daysInMonth.json,data/future_bs/witnesses/raw/open_source/medic_daysInMonth.json,open_source_month_table_to_month_start,0.72,2007-06-15,2064,3,1,,"bs_year=2064; month_lengths=[31, 31, 32, 32, 31, 30, 30, 29, 30, 29, 30, 30]; selected_month_length=32",data/future_bs/witnesses/raw/open_source/medic_daysInMonth.json,,,,witness_reconstruction_v1,machine_extracted_needs_review,true,false,Month-start derived from public source table and 2000-01-01 BS epoch.,2026-05-07T22:32:07Z
rat32_public_calendar_pages,publisher_reference,4,Rat32 NepaliCalendar public month page,https://nepalicalendar.rat32.com/2064/ashad,data/future_bs/witnesses/raw/rat32/rat32_2064_ashad.html,html_calendar_cell_bs_day_1,0.82,2007-06-15,2064,3,1,,ashad 2064 day 1 -> 2007-06-15,data/future_bs/witnesses/raw/rat32/rat32_2064_ashad.html,,,,witness_reconstruction_v1,machine_extracted_needs_review,true,false,Publisher-reference public HTML page; not official.,2026-05-07T22:32:07Z
sharingapples_nepali_date_config,software_table_reference,5,sharingapples/nepali-date config.js,https://raw.githubusercontent.com/sharingapples/nepali-date/master/src/config.js,data/future_bs/witnesses/raw/open_source/sharingapples_config.js,open_source_month_table_to_month_start,0.72,2007-06-15,2064,3,1,,"bs_year=2064; month_lengths=[31, 31, 32, 32, 31, 30, 30, 29, 30, 29, 30, 30]; selected_month_length=32",data/future_bs/witnesses/raw/open_source/sharingapples_config.js,,,,witness_reconstruction_v1,machine_extracted_needs_review,true,false,Month-start derived from public source table and 2000-01-01 BS epoch.,2026-05-07T22:32:07Z
hamropatro_public_daysInMonth_js,third_party_reference,6,HamroPatro public JS/day archive,https://english.hamropatro.com/date/2082-1-1,data/source_archive/hamropatro/hamropatro_bs_ad_2000_2099.csv,local_public_archive_day1_filter,0.8,2007-07-17,2064,4,1,,2064-04-01 -> 2007-07-17,data/source_archive/hamropatro/hamropatro_bs_ad_2000_2099.csv,,,,witness_reconstruction_v1,machine_extracted_needs_review,true,false,Low-trust third-party public witness; not official.,2026-05-07T22:32:07Z
medic_bikram_sambat_daysInMonth,software_table_reference,5,medic/bikram-sambat daysInMonth.json,https://raw.githubusercontent.com/medic/bikram-sambat/master/test-data/daysInMonth.json,data/future_bs/witnesses/raw/open_source/medic_daysInMonth.json,open_source_month_table_to_month_start,0.72,2007-07-17,2064,4,1,,"bs_year=2064; month_lengths=[31, 31, 32, 32, 31, 30, 30, 29, 30, 29, 30, 30]; selected_month_length=32",data/future_bs/witnesses/raw/open_source/medic_daysInMonth.json,,,,witness_reconstruction_v1,machine_extracted_needs_review,true,false,Month-start derived from public source table and 2000-01-01 BS epoch.,2026-05-07T22:32:07Z
rat32_public_calendar_pages,publisher_reference,4,Rat32 NepaliCalendar public month page,https://nepalicalendar.rat32.com/2064/shrawan,data/future_bs/witnesses/raw/rat32/rat32_2064_shrawan.html,html_calendar_cell_bs_day_1,0.82,2007-07-17,2064,4,1,,shrawan 2064 day 1 -> 2007-07-17,data/future_bs/witnesses/raw/rat32/rat32_2064_shrawan.html,,,,witness_reconstruction_v1,machine_extracted_needs_review,true,false,Publisher-reference public HTML page; not official.,2026-05-07T22:32:07Z
sharingapples_nepali_date_config,software_table_reference,5,sharingapples/nepali-date config.js,https://raw.githubusercontent.com/sharingapples/nepali-date/master/src/config.js,data/future_bs/witnesses/raw/open_source/sharingapples_config.js,open_source_month_table_to_month_start,0.72,2007-07-17,2064,4,1,,"bs_year=2064; month_lengths=[31, 31, 32, 32, 31, 30, 30, 29, 30, 29, 30, 30]; selected_month_length=32",data/future_bs/witnesses/raw/open_source/sharingapples_config.js,,,,witness_reconstruction_v1,machine_extracted_needs_review,true,false,Month-start derived from public source table and 2000-01-01 BS epoch.,2026-05-07T22:32:07Z
hamropatro_public_daysInMonth_js,third_party_reference,6,HamroPatro public JS/day archive,https://english.hamropatro.com/date/2082-1-1,data/source_archive/hamropatro/hamropatro_bs_ad_2000_2099.csv,local_public_archive_day1_filter,0.8,2007-08-18,2064,5,1,,2064-05-01 -> 2007-08-18,data/source_archive/hamropatro/hamropatro_bs_ad_2000_2099.csv,,,,witness_reconstruction_v1,machine_extracted_needs_review,true,false,Low-trust third-party public witness; not official.,2026-05-07T22:32:07Z
medic_bikram_sambat_daysInMonth,software_table_reference,5,medic/bikram-sambat daysInMonth.json,https://raw.githubusercontent.com/medic/bikram-sambat/master/test-data/daysInMonth.json,data/future_bs/witnesses/raw/open_source/medic_daysInMonth.json,open_source_month_table_to_month_start,0.72,2007-08-18,2064,5,1,,"bs_year=2064; month_lengths=[31, 31, 32, 32, 31, 30, 30, 29, 30, 29, 30, 30]; selected_month_length=31",data/future_bs/witnesses/raw/open_source/medic_daysInMonth.json,,,,witness_reconstruction_v1,machine_extracted_needs_review,true,false,Month-start derived from public source table and 2000-01-01 BS epoch.,2026-05-07T22:32:07Z
rat32_public_calendar_pages,publisher_reference,4,Rat32 NepaliCalendar public month page,https://nepalicalendar.rat32.com/2064/bhadra,data/future_bs/witnesses/raw/rat32/rat32_2064_bhadra.html,html_calendar_cell_bs_day_1,0.82,2007-08-18,2064,5,1,,bhadra 2064 day 1 -> 2007-08-18,data/future_bs/witnesses/raw/rat32/rat32_2064_bhadra.html,,,,witness_reconstruction_v1,machine_extracted_needs_review,true,false,Publisher-reference public HTML page; not official.,2026-05-07T22:32:07Z
sharingapples_nepali_date_config,software_table_reference,5,sharingapples/nepali-date config.js,https://raw.githubusercontent.com/sharingapples/nepali-date/master/src/config.js,data/future_bs/witnesses/raw/open_source/sharingapples_config.js,open_source_month_table_to_month_start,0.72,2007-08-18,2064,5,1,,"bs_year=2064; month_lengths=[31, 31, 32, 32, 31, 30, 30, 29, 30, 29, 30, 30]; selected_month_length=31",data/future_bs/witnesses/raw/open_source/sharingapples_config.js,,,,witness_reconstruction_v1,machine_extracted_needs_review,true,false,Month-start derived from public source table and 2000-01-01 BS epoch.,2026-05-07T22:32:07Z
hamropatro_public_daysInMonth_js,third_party_reference,6,HamroPatro public JS/day archive,https://english.hamropatro.com/date/2082-1-1,data/source_archive/hamropatro/hamropatro_bs_ad_2000_2099.csv,local_public_archive_day1_filter,0.8,2007-09-18,2064,6,1,,2064-06-01 -> 2007-09-18,data/source_archive/hamropatro/hamropatro_bs_ad_2000_2099.csv,,,,witness_reconstruction_v1,machine_extracted_needs_review,true,false,Low-trust third-party public witness; not official.,2026-05-07T22:32:07Z
medic_bikram_sambat_daysInMonth,software_table_reference,5,medic/bikram-sambat daysInMonth.json,https://raw.githubusercontent.com/medic/bikram-sambat/master/test-data/daysInMonth.json,data/future_bs/witnesses/raw/open_source/medic_daysInMonth.json,open_source_month_table_to_month_start,0.72,2007-09-18,2064,6,1,,"bs_year=2064; month_lengths=[31, 31, 32, 32, 31, 30, 30, 29, 30, 29, 30, 30]; selected_month_length=30",data/future_bs/witnesses/raw/open_source/medic_daysInMonth.json,,,,witness_reconstruction_v1,machine_extracted_needs_review,true,false,Month-start derived from public source table and 2000-01-01 BS epoch.,2026-05-07T22:32:07Z
rat32_public_calendar_pages,publisher_reference,4,Rat32 NepaliCalendar public month page,https://nepalicalendar.rat32.com/2064/ashwin,data/future_bs/witnesses/raw/rat32/rat32_2064_ashwin.html,html_calendar_cell_bs_day_1,0.82,2007-09-18,2064,6,1,,ashwin 2064 day 1 -> 2007-09-18,data/future_bs/witnesses/raw/rat32/rat32_2064_ashwin.html,,,,witness_reconstruction_v1,machine_extracted_needs_review,true,false,Publisher-reference public HTML page; not official.,2026-05-07T22:32:07Z
sharingapples_nepali_date_config,software_table_reference,5,sharingapples/nepali-date config.js,https://raw.githubusercontent.com/sharingapples/nepali-date/master/src/config.js,data/future_bs/witnesses/raw/open_source/sharingapples_config.js,open_source_month_table_to_month_start,0.72,2007-09-18,2064,6,1,,"bs_year=2064; month_lengths=[31, 31, 32, 32, 31, 30, 30, 29, 30, 29, 30, 30]; selected_month_length=30",data/future_bs/witnesses/raw/open_source/sharingapples_config.js,,,,witness_reconstruction_v1,machine_extracted_needs_review,true,false,Month-start derived from public source table and 2000-01-01 BS epoch.,2026-05-07T22:32:07Z
hamropatro_public_daysInMonth_js,third_party_reference,6,HamroPatro public JS/day archive,https://english.hamropatro.com/date/2082-1-1,data/source_archive/hamropatro/hamropatro_bs_ad_2000_2099.csv,local_public_archive_day1_filter,0.8,2007-10-18,2064,7,1,,2064-07-01 -> 2007-10-18,data/source_archive/hamropatro/hamropatro_bs_ad_2000_2099.csv,,,,witness_reconstruction_v1,machine_extracted_needs_review,true,false,Low-trust third-party public witness; not official.,2026-05-07T22:32:07Z
medic_bikram_sambat_daysInMonth,software_table_reference,5,medic/bikram-sambat daysInMonth.json,https://raw.githubusercontent.com/medic/bikram-sambat/master/test-data/daysInMonth.json,data/future_bs/witnesses/raw/open_source/medic_daysInMonth.json,open_source_month_table_to_month_start,0.72,2007-10-18,2064,7,1,,"bs_year=2064; month_lengths=[31, 31, 32, 32, 31, 30, 30, 29, 30, 29, 30, 30]; selected_month_length=30",data/future_bs/witnesses/raw/open_source/medic_daysInMonth.json,,,,witness_reconstruction_v1,machine_extracted_needs_review,true,false,Month-start derived from public source table and 2000-01-01 BS epoch.,2026-05-07T22:32:07Z
rat32_public_calendar_pages,publisher_reference,4,Rat32 NepaliCalendar public month page,https://nepalicalendar.rat32.com/2064/kartik,data/future_bs/witnesses/raw/rat32/rat32_2064_kartik.html,html_calendar_cell_bs_day_1,0.82,2007-10-18,2064,7,1,,kartik 2064 day 1 -> 2007-10-18,data/future_bs/witnesses/raw/rat32/rat32_2064_kartik.html,,,,witness_reconstruction_v1,machine_extracted_needs_review,true,false,Publisher-reference public HTML page; not official.,2026-05-07T22:32:07Z
sharingapples_nepali_date_config,software_table_reference,5,sharingapples/nepali-date config.js,https://raw.githubusercontent.com/sharingapples/nepali-date/master/src/config.js,data/future_bs/witnesses/raw/open_source/sharingapples_config.js,open_source_month_table_to_month_start,0.72,2007-10-18,2064,7,1,,"bs_year=2064; month_lengths=[31, 31, 32, 32, 31, 30, 30, 29, 30, 29, 30, 30]; selected_month_length=30",data/future_bs/witnesses/raw/open_source/sharingapples_config.js,,,,witness_reconstruction_v1,machine_extracted_needs_review,true,false,Month-start derived from public source table and 2000-01-01 BS epoch.,2026-05-07T22:32:07Z
hamropatro_public_daysInMonth_js,third_party_reference,6,HamroPatro public JS/day archive,https://english.hamropatro.com/date/2082-1-1,data/source_archive/hamropatro/hamropatro_bs_ad_2000_2099.csv,local_public_archive_day1_filter,0.8,2007-11-17,2064,8,1,,2064-08-01 -> 2007-11-17,data/source_archive/hamropatro/hamropatro_bs_ad_2000_2099.csv,,,,witness_reconstruction_v1,machine_extracted_needs_review,true,false,Low-trust third-party public witness; not official.,2026-05-07T22:32:07Z
medic_bikram_sambat_daysInMonth,software_table_reference,5,medic/bikram-sambat daysInMonth.json,https://raw.githubusercontent.com/medic/bikram-sambat/master/test-data/daysInMonth.json,data/future_bs/witnesses/raw/open_source/medic_daysInMonth.json,open_source_month_table_to_month_start,0.72,2007-11-17,2064,8,1,,"bs_year=2064; month_lengths=[31, 31, 32, 32, 31, 30, 30, 29, 30, 29, 30, 30]; selected_month_length=29",data/future_bs/witnesses/raw/open_source/medic_daysInMonth.json,,,,witness_reconstruction_v1,machine_extracted_needs_review,true,false,Month-start derived from public source table and 2000-01-01 BS epoch.,2026-05-07T22:32:07Z
rat32_public_calendar_pages,publisher_reference,4,Rat32 NepaliCalendar public month page,https://nepalicalendar.rat32.com/2064/mangsir,data/future_bs/witnesses/raw/rat32/rat32_2064_mangsir.html,html_calendar_cell_bs_day_1,0.82,2007-11-17,2064,8,1,,mangsir 2064 day 1 -> 2007-11-17,data/future_bs/witnesses/raw/rat32/rat32_2064_mangsir.html,,,,witness_reconstruction_v1,machine_extracted_needs_review,true,false,Publisher-reference public HTML page; not official.,2026-05-07T22:32:07Z
sharingapples_nepali_date_config,software_table_reference,5,sharingapples/nepali-date config.js,https://raw.githubusercontent.com/sharingapples/nepali-date/master/src/config.js,data/future_bs/witnesses/raw/open_source/sharingapples_config.js,open_source_month_table_to_month_start,0.72,2007-11-17,2064,8,1,,"bs_year=2064; month_lengths=[31, 31, 32, 32, 31, 30, 30, 29, 30, 29, 30, 30]; selected_month_length=29",data/future_bs/witnesses/raw/open_source/sharingapples_config.js,,,,witness_reconstruction_v1,machine_extracted_needs_review,true,false,Month-start derived from public source table and 2000-01-01 BS epoch.,2026-05-07T22:32:07Z
hamropatro_public_daysInMonth_js,third_party_reference,6,HamroPatro public JS/day archive,https://english.hamropatro.com/date/2082-1-1,data/source_archive/hamropatro/hamropatro_bs_ad_2000_2099.csv,local_public_archive_day1_filter,0.8,2007-12-16,2064,9,1,,2064-09-01 -> 2007-12-16,data/source_archive/hamropatro/hamropatro_bs_ad_2000_2099.csv,,,,witness_reconstruction_v1,machine_extracted_needs_review,true,false,Low-trust third-party public witness; not official.,2026-05-07T22:32:07Z
medic_bikram_sambat_daysInMonth,software_table_reference,5,medic/bikram-sambat daysInMonth.json,https://raw.githubusercontent.com/medic/bikram-sambat/master/test-data/daysInMonth.json,data/future_bs/witnesses/raw/open_source/medic_daysInMonth.json,open_source_month_table_to_month_start,0.72,2007-12-16,2064,9,1,,"bs_year=2064; month_lengths=[31, 31, 32, 32, 31, 30, 30, 29, 30, 29, 30, 30]; selected_month_length=30",data/future_bs/witnesses/raw/open_source/medic_daysInMonth.json,,,,witness_reconstruction_v1,machine_extracted_needs_review,true,false,Month-start derived from public source table and 2000-01-01 BS epoch.,2026-05-07T22:32:07Z
rat32_public_calendar_pages,publisher_reference,4,Rat32 NepaliCalendar public month page,https://nepalicalendar.rat32.com/2064/poush,data/future_bs/witnesses/raw/rat32/rat32_2064_poush.html,html_calendar_cell_bs_day_1,0.82,2007-12-16,2064,9,1,,poush 2064 day 1 -> 2007-12-16,data/future_bs/witnesses/raw/rat32/rat32_2064_poush.html,,,,witness_reconstruction_v1,machine_extracted_needs_review,true,false,Publisher-reference public HTML page; not official.,2026-05-07T22:32:07Z
ratopati_event_day_archive,publisher_reference,4,Ratopati public calendar event-day archive,https://calendar.ratopati.com/ad,data/source_archive/ratopati/event_days_2000_2100.json,local_event_day_bs_day_1_filter,0.7,2007-12-16,2064,9,1,Sunday,"[{""title_np"": ""राष्ट्रिय झण्डा दिवस"", ""event_type"": """", ""is_holiday"": false, ""time_from"": """", ""time_to"": """"}]",data/source_archive/ratopati/event_days_2000_2100.json,,,,witness_reconstruction_v1,machine_extracted_needs_review,true,false,Partial public calendar event-day witness.,2026-05-07T22:32:07Z
sharingapples_nepali_date_config,software_table_reference,5,sharingapples/nepali-date config.js,https://raw.githubusercontent.com/sharingapples/nepali-date/master/src/config.js,data/future_bs/witnesses/raw/open_source/sharingapples_config.js,open_source_month_table_to_month_start,0.72,2007-12-16,2064,9,1,,"bs_year=2064; month_lengths=[31, 31, 32, 32, 31, 30, 30, 29, 30, 29, 30, 30]; selected_month_length=30",data/future_bs/witnesses/raw/open_source/sharingapples_config.js,,,,witness_reconstruction_v1,machine_extracted_needs_review,true,false,Month-start derived from public source table and 2000-01-01 BS epoch.,2026-05-07T22:32:07Z
hamropatro_public_daysInMonth_js,third_party_reference,6,HamroPatro public JS/day archive,https://english.hamropatro.com/date/2082-1-1,data/source_archive/hamropatro/hamropatro_bs_ad_2000_2099.csv,local_public_archive_day1_filter,0.8,2008-01-15,2064,10,1,,2064-10-01 -> 2008-01-15,data/source_archive/hamropatro/hamropatro_bs_ad_2000_2099.csv,,,,witness_reconstruction_v1,machine_extracted_needs_review,true,false,Low-trust third-party public witness; not official.,2026-05-07T22:32:07Z
